order_id,order_code,product_id,currency_code,order_quantity,unit_price,total_unit_price
5888,ORDER5888,13,USD,9,1005,9045
5889,ORDER5889,7,USD,6,864.3,5185.8
5890,ORDER5890,7,USD,9,227.8,2050.2
5891,ORDER5891,6,USD,10,1072,10720
5892,ORDER5892,7,USD,7,743.7,5205.9
5893,ORDER5893,2,USD,5,1896.1,9480.5
5894,ORDER5894,1,USD,9,1862.6,16763.4
5895,ORDER5895,11,USD,6,3872.6,23235.6
5896,ORDER5896,5,USD,12,2479,29748
5897,ORDER5897,2,USD,7,1715.2,12006.4
5898,ORDER5898,8,USD,10,3845.8,38458
5899,ORDER5899,9,USD,8,3202.6,25620.8
5900,ORDER5900,10,USD,9,730.3,6572.7
5901,ORDER5901,13,USD,10,1889.4,18894
5902,ORDER5902,3,USD,11,3979.8,43777.8
5903,ORDER5903,6,USD,6,1949.7,11698.2
5904,ORDER5904,4,USD,9,2244.5,20200.5
5905,ORDER5905,2,USD,9,2512.5,22612.5
5906,ORDER5906,7,USD,7,984.9,6894.3
5907,ORDER5907,7,USD,9,1118.9,10070.1
5908,ORDER5908,12,USD,10,5835.7,58357
5909,ORDER5909,13,USD,11,2860.9,31469.9
5910,ORDER5910,7,USD,10,6304.7,63047
5911,ORDER5911,15,USD,6,3262.9,19577.4
5912,ORDER5912,9,USD,8,227.8,1822.4
5913,ORDER5913,3,USD,7,3839.1,26873.7
5914,ORDER5914,10,USD,7,180.9,1266.3
5915,ORDER5915,4,USD,5,221.1,1105.5
5916,ORDER5916,7,USD,11,884.4,9728.4
5917,ORDER5917,11,USD,5,1775.5,8877.5
5918,ORDER5918,13,USD,9,1065.3,9587.7
5919,ORDER5919,4,USD,6,3879.3,23275.8
5920,ORDER5920,13,USD,10,5118.8,51188
5921,ORDER5921,4,USD,11,904.5,9949.5
5922,ORDER5922,11,USD,11,1742,19162
5923,ORDER5923,12,USD,10,4013.3,40133
5924,ORDER5924,2,USD,11,1306.5,14371.5
5925,ORDER5925,7,USD,5,3222.7,16113.5
5926,ORDER5926,13,USD,5,3973.1,19865.5
5927,ORDER5927,6,USD,7,1078.7,7550.9
5928,ORDER5928,8,USD,12,3926.2,47114.4
5929,ORDER5929,1,USD,7,201,1407
5930,ORDER5930,15,USD,11,3685,40535
5931,ORDER5931,8,USD,6,3530.9,21185.4
5932,ORDER5932,10,USD,5,777.2,3886
5933,ORDER5933,1,USD,11,871,9581
5934,ORDER5934,11,USD,12,1139,13668
5935,ORDER5935,14,USD,11,167.5,1842.5
5936,ORDER5936,14,USD,7,201,1407
5937,ORDER5937,8,USD,7,5607.9,39255.3
5938,ORDER5938,15,USD,9,3886,34974
5939,ORDER5939,7,USD,7,3343.3,23403.1
5940,ORDER5940,11,USD,9,2814,25326
5941,ORDER5941,3,USD,12,991.6,11899.2
5942,ORDER5942,5,USD,9,1159.1,10431.9
5943,ORDER5943,13,USD,7,2499.1,17493.7
5944,ORDER5944,3,USD,7,2298.1,16086.7
5945,ORDER5945,8,USD,12,1139,13668
5946,ORDER5946,14,USD,5,1835.8,9179
5947,ORDER5947,6,USD,11,1098.8,12086.8
5948,ORDER5948,3,USD,12,3825.7,45908.4
5949,ORDER5949,5,USD,9,911.2,8200.8
5950,ORDER5950,6,USD,6,2572.8,15436.8
5951,ORDER5951,8,USD,7,227.8,1594.6
5952,ORDER5952,4,USD,9,1266.3,11396.7
5953,ORDER5953,1,USD,8,2626.4,21011.2
5954,ORDER5954,4,USD,9,783.9,7055.1
5955,ORDER5955,8,USD,7,2968.1,20776.7
5956,ORDER5956,15,USD,10,3075.3,30753
5957,ORDER5957,10,USD,9,194.3,1748.7
5958,ORDER5958,2,USD,10,1728.6,17286
5959,ORDER5959,11,USD,5,891.1,4455.5
5960,ORDER5960,14,USD,8,1078.7,8629.6
5961,ORDER5961,13,USD,7,3845.8,26920.6
5962,ORDER5962,15,USD,12,3939.6,47275.2
5963,ORDER5963,2,USD,7,891.1,6237.7
5964,ORDER5964,2,USD,10,3959.7,39597
5965,ORDER5965,4,USD,6,6277.9,37667.4
5966,ORDER5966,11,USD,11,817.4,8991.4
5967,ORDER5967,7,USD,8,3946.3,31570.4
5968,ORDER5968,10,USD,7,2458.9,17212.3
5969,ORDER5969,1,USD,10,2211,22110
5970,ORDER5970,9,USD,9,3852.5,34672.5
5971,ORDER5971,8,USD,8,2659.9,21279.2
5972,ORDER5972,10,USD,8,877.7,7021.6
5973,ORDER5973,11,USD,8,1728.6,13828.8
5974,ORDER5974,12,USD,5,2438.8,12194
5975,ORDER5975,6,USD,12,207.7,2492.4
5976,ORDER5976,2,USD,8,1829.1,14632.8
5977,ORDER5977,6,USD,11,5038.4,55422.4
5978,ORDER5978,1,USD,8,3932.9,31463.2
5979,ORDER5979,4,USD,6,6224.3,37345.8
5980,ORDER5980,12,USD,7,2391.9,16743.3
5981,ORDER5981,11,USD,10,2211,22110
5982,ORDER5982,13,USD,9,1092.1,9828.9
5983,ORDER5983,5,USD,12,6365,76380
5984,ORDER5984,5,USD,5,1742,8710
5985,ORDER5985,15,USD,6,261.3,1567.8
5986,ORDER5986,9,USD,12,3966.4,47596.8
5987,ORDER5987,2,USD,5,4020,20100
5988,ORDER5988,11,USD,6,1118.9,6713.4
5989,ORDER5989,7,USD,6,830.8,4984.8
5990,ORDER5990,15,USD,7,174.2,1219.4
5991,ORDER5991,11,USD,8,3142.3,25138.4
5992,ORDER5992,10,USD,5,1125.6,5628
5993,ORDER5993,11,USD,11,6177.4,67951.4
5994,ORDER5994,2,USD,5,1199.3,5996.5
5995,ORDER5995,11,USD,7,783.9,5487.3
5996,ORDER5996,12,USD,10,268,2680
5997,ORDER5997,1,USD,8,2010,16080
5998,ORDER5998,2,USD,6,3973.1,23838.6
5999,ORDER5999,15,USD,5,1152.4,5762
6000,ORDER6000,11,USD,8,1112.2,8897.6
6001,ORDER6001,11,USD,12,6210.9,74530.8
6002,ORDER6002,12,USD,6,911.2,5467.2
6003,ORDER6003,2,USD,9,180.9,1628.1
6004,ORDER6004,5,USD,10,3999.9,39999
6005,ORDER6005,3,USD,11,1896.1,20857.1
6006,ORDER6006,12,USD,9,3886,34974
6007,ORDER6007,8,USD,7,5326.5,37285.5
6008,ORDER6008,8,USD,12,234.5,2814
6009,ORDER6009,13,USD,6,2445.5,14673
6010,ORDER6010,8,USD,8,234.5,1876
6011,ORDER6011,6,USD,11,2211,24321
6012,ORDER6012,15,USD,7,5587.8,39114.6
6013,ORDER6013,9,USD,5,2633.1,13165.5
6014,ORDER6014,4,USD,5,3953,19765
6015,ORDER6015,9,USD,6,1072,6432
6016,ORDER6016,7,USD,7,2345,16415
6017,ORDER6017,4,USD,8,2546,20368
6018,ORDER6018,4,USD,6,2485.7,14914.2
6019,ORDER6019,13,USD,9,2244.5,20200.5
6020,ORDER6020,1,USD,11,2391.9,26310.9
6021,ORDER6021,7,USD,10,1038.5,10385
6022,ORDER6022,6,USD,7,1916.2,13413.4
6023,ORDER6023,3,USD,9,2733.6,24602.4
6024,ORDER6024,1,USD,12,1098.8,13185.6
6025,ORDER6025,12,USD,11,1815.7,19972.7
6026,ORDER6026,12,USD,9,1092.1,9828.9
6027,ORDER6027,11,USD,12,1132.3,13587.6
6028,ORDER6028,7,USD,8,2639.8,21118.4
6029,ORDER6029,1,USD,8,3999.9,31999.2
6030,ORDER6030,15,USD,9,3745.3,33707.7
6031,ORDER6031,7,USD,11,5279.6,58075.6
6032,ORDER6032,7,USD,9,1005,9045
6033,ORDER6033,12,USD,6,3879.3,23275.8
6034,ORDER6034,2,USD,11,3557.7,39134.7
6035,ORDER6035,9,USD,5,5681.6,28408
6036,ORDER6036,10,USD,11,3865.9,42524.9
6037,ORDER6037,3,USD,5,2666.6,13333
6038,ORDER6038,5,USD,5,5902.7,29513.5
6039,ORDER6039,2,USD,7,3865.9,27061.3
6040,ORDER6040,12,USD,8,2237.8,17902.4
6041,ORDER6041,1,USD,7,1098.8,7691.6
6042,ORDER6042,13,USD,7,1688.4,11818.8
6043,ORDER6043,2,USD,6,3390.2,20341.2
6044,ORDER6044,8,USD,8,2345,18760
6045,ORDER6045,8,USD,9,757.1,6813.9
6046,ORDER6046,9,USD,8,1078.7,8629.6
6047,ORDER6047,3,USD,12,2512.5,30150
6048,ORDER6048,12,USD,12,1051.9,12622.8
6049,ORDER6049,14,USD,7,2458.9,17212.3
6050,ORDER6050,12,USD,8,1025.1,8200.8
6051,ORDER6051,3,USD,7,3798.9,26592.3
6052,ORDER6052,14,USD,5,2371.8,11859
6053,ORDER6053,5,USD,11,1078.7,11865.7
6054,ORDER6054,6,USD,9,951.4,8562.6
6055,ORDER6055,2,USD,7,1246.2,8723.4
6056,ORDER6056,7,USD,12,1835.8,22029.6
6057,ORDER6057,4,USD,12,5695,68340
6058,ORDER6058,10,USD,7,904.5,6331.5
6059,ORDER6059,8,USD,8,3966.4,31731.2
6060,ORDER6060,13,USD,9,1092.1,9828.9
6061,ORDER6061,1,USD,12,1112.2,13346.4
6062,ORDER6062,6,USD,10,3966.4,39664
6063,ORDER6063,10,USD,10,1058.6,10586
6064,ORDER6064,1,USD,10,3979.8,39798
6065,ORDER6065,6,USD,12,241.2,2894.4
6066,ORDER6066,1,USD,9,6458.8,58129.2
6067,ORDER6067,6,USD,10,3825.7,38257
6068,ORDER6068,4,USD,6,3946.3,23677.8
6069,ORDER6069,6,USD,12,837.5,10050
6070,ORDER6070,8,USD,5,938,4690
6071,ORDER6071,2,USD,5,3624.7,18123.5
6072,ORDER6072,2,USD,5,3999.9,19999.5
6073,ORDER6073,4,USD,9,254.6,2291.4
6074,ORDER6074,9,USD,6,1299.8,7798.8
6075,ORDER6075,14,USD,11,261.3,2874.3
6076,ORDER6076,4,USD,12,2452.2,29426.4
6077,ORDER6077,3,USD,5,1165.8,5829
6078,ORDER6078,14,USD,8,1748.7,13989.6
6079,ORDER6079,15,USD,8,227.8,1822.4
6080,ORDER6080,11,USD,12,2532.6,30391.2
6081,ORDER6081,4,USD,7,227.8,1594.6
6082,ORDER6082,12,USD,11,2867.6,31543.6
6083,ORDER6083,8,USD,11,5983.1,65814.1
6084,ORDER6084,1,USD,6,268,1608
6085,ORDER6085,12,USD,8,1078.7,8629.6
6086,ORDER6086,1,USD,10,1735.3,17353
6087,ORDER6087,5,USD,11,3939.6,43335.6
6088,ORDER6088,1,USD,12,5400.2,64802.4
6089,ORDER6089,4,USD,6,837.5,5025
6090,ORDER6090,3,USD,11,187.6,2063.6
6091,ORDER6091,9,USD,9,1105.5,9949.5
6092,ORDER6092,13,USD,7,2458.9,17212.3
6093,ORDER6093,9,USD,10,3999.9,39999
6094,ORDER6094,4,USD,5,6009.9,30049.5
6095,ORDER6095,8,USD,10,1815.7,18157
6096,ORDER6096,12,USD,10,1996.6,19966
6097,ORDER6097,10,USD,7,911.2,6378.4
6098,ORDER6098,3,USD,8,1701.8,13614.4
6099,ORDER6099,14,USD,11,187.6,2063.6
6100,ORDER6100,15,USD,6,5453.8,32722.8
6101,ORDER6101,7,USD,5,1051.9,5259.5
6102,ORDER6102,6,USD,6,174.2,1045.2
6103,ORDER6103,6,USD,10,1681.7,16817
6104,ORDER6104,13,USD,10,1058.6,10586
6105,ORDER6105,9,USD,6,3845.8,23074.8
6106,ORDER6106,4,USD,6,3343.3,20059.8
6107,ORDER6107,2,USD,6,1695.1,10170.6
6108,ORDER6108,15,USD,6,1152.4,6914.4
6109,ORDER6109,4,USD,6,3457.2,20743.2
6110,ORDER6110,5,USD,9,1058.6,9527.4
6111,ORDER6111,14,USD,8,1105.5,8844
6112,ORDER6112,7,USD,7,1011.7,7081.9
6113,ORDER6113,5,USD,10,5266.2,52662
6114,ORDER6114,11,USD,9,1065.3,9587.7
6115,ORDER6115,4,USD,10,3329.9,33299
6116,ORDER6116,2,USD,9,1835.8,16522.2
6117,ORDER6117,6,USD,8,3430.4,27443.2
6118,ORDER6118,6,USD,7,1078.7,7550.9
6119,ORDER6119,13,USD,5,3544.3,17721.5
6120,ORDER6120,3,USD,11,944.7,10391.7
6121,ORDER6121,14,USD,12,2398.6,28783.2
6122,ORDER6122,13,USD,12,3912.8,46953.6
6123,ORDER6123,4,USD,10,2391.9,23919
6124,ORDER6124,3,USD,6,891.1,5346.6
6125,ORDER6125,5,USD,9,2432.1,21888.9
6126,ORDER6126,10,USD,9,1125.6,10130.4
6127,ORDER6127,15,USD,11,1159.1,12750.1
6128,ORDER6128,1,USD,8,5406.9,43255.2
6129,ORDER6129,13,USD,9,2278,20502
6130,ORDER6130,1,USD,11,2425.4,26679.4
6131,ORDER6131,8,USD,12,864.3,10371.6
6132,ORDER6132,10,USD,6,3912.8,23476.8
6133,ORDER6133,15,USD,8,1011.7,8093.6
6134,ORDER6134,14,USD,6,1983.2,11899.2
6135,ORDER6135,12,USD,12,3879.3,46551.6
6136,ORDER6136,3,USD,6,6385.1,38310.6
6137,ORDER6137,2,USD,8,2646.5,21172
6138,ORDER6138,6,USD,9,2338.3,21044.7
6139,ORDER6139,2,USD,12,2391.9,28702.8
6140,ORDER6140,6,USD,11,2278,25058
6141,ORDER6141,6,USD,10,1065.3,10653
6142,ORDER6142,12,USD,9,3912.8,35215.2
6143,ORDER6143,14,USD,6,2010,12060
6144,ORDER6144,5,USD,12,3832.4,45988.8
6145,ORDER6145,5,USD,9,998.3,8984.7
6146,ORDER6146,2,USD,11,1246.2,13708.2
6147,ORDER6147,12,USD,7,1675,11725
6148,ORDER6148,1,USD,11,1728.6,19014.6
6149,ORDER6149,13,USD,7,1728.6,12100.2
6150,ORDER6150,6,USD,5,1882.7,9413.5
6151,ORDER6151,8,USD,6,984.9,5909.4
6152,ORDER6152,2,USD,9,1326.6,11939.4
6153,ORDER6153,7,USD,9,3999.9,35999.1
6154,ORDER6154,5,USD,12,1802.3,21627.6
6155,ORDER6155,15,USD,8,1172.5,9380
6156,ORDER6156,10,USD,8,3973.1,31784.8
6157,ORDER6157,15,USD,7,1112.2,7785.4
6158,ORDER6158,10,USD,11,3946.3,43409.3
6159,ORDER6159,15,USD,5,1058.6,5293
6160,ORDER6160,1,USD,12,261.3,3135.6
6161,ORDER6161,15,USD,6,1051.9,6311.4
6162,ORDER6162,3,USD,10,850.9,8509
6163,ORDER6163,10,USD,10,2405.3,24053
6164,ORDER6164,15,USD,9,2425.4,21828.6
6165,ORDER6165,12,USD,10,1105.5,11055
6166,ORDER6166,3,USD,9,857.6,7718.4
6167,ORDER6167,6,USD,6,3705.1,22230.6
6168,ORDER6168,8,USD,8,1025.1,8200.8
6169,ORDER6169,2,USD,9,971.5,8743.5
6170,ORDER6170,8,USD,7,1031.8,7222.6
6171,ORDER6171,7,USD,9,1018.4,9165.6
6172,ORDER6172,5,USD,6,2659.9,15959.4
6173,ORDER6173,3,USD,9,3356.7,30210.3
6174,ORDER6174,6,USD,5,241.2,1206
6175,ORDER6175,13,USD,9,3805.6,34250.4
6176,ORDER6176,8,USD,10,2525.9,25259
6177,ORDER6177,6,USD,7,1118.9,7832.3
6178,ORDER6178,9,USD,10,1715.2,17152
6179,ORDER6179,9,USD,7,3845.8,26920.6
6180,ORDER6180,8,USD,5,1755.4,8777
6181,ORDER6181,13,USD,5,1788.9,8944.5
6182,ORDER6182,2,USD,9,3959.7,35637.3
6183,ORDER6183,3,USD,6,1688.4,10130.4
6184,ORDER6184,3,USD,5,984.9,4924.5
6185,ORDER6185,14,USD,6,3953,23718
6186,ORDER6186,1,USD,5,5286.3,26431.5
6187,ORDER6187,3,USD,7,884.4,6190.8
6188,ORDER6188,15,USD,9,1038.5,9346.5
6189,ORDER6189,3,USD,10,5138.9,51389
6190,ORDER6190,5,USD,7,804,5628
6191,ORDER6191,6,USD,10,167.5,1675
6192,ORDER6192,2,USD,12,2311.5,27738
6193,ORDER6193,4,USD,6,3845.8,23074.8
6194,ORDER6194,1,USD,6,1943,11658
6195,ORDER6195,10,USD,10,1125.6,11256
6196,ORDER6196,13,USD,12,3912.8,46953.6
6197,ORDER6197,6,USD,10,3859.2,38592
6198,ORDER6198,3,USD,5,3993.2,19966
6199,ORDER6199,14,USD,6,3705.1,22230.6
6200,ORDER6200,2,USD,7,1085.4,7597.8
6201,ORDER6201,10,USD,12,1949.7,23396.4
6202,ORDER6202,3,USD,10,3953,39530
6203,ORDER6203,6,USD,9,1072,9648
6204,ORDER6204,8,USD,8,2492.4,19939.2
6205,ORDER6205,7,USD,8,2934.6,23476.8
6206,ORDER6206,1,USD,11,207.7,2284.7
6207,ORDER6207,10,USD,11,5902.7,64929.7
6208,ORDER6208,7,USD,8,214.4,1715.2
6209,ORDER6209,10,USD,7,958.1,6706.7
6210,ORDER6210,8,USD,7,2546,17822
6211,ORDER6211,1,USD,7,2780.5,19463.5
6212,ORDER6212,6,USD,12,2010,24120
6213,ORDER6213,15,USD,8,1822.4,14579.2
6214,ORDER6214,10,USD,9,2010,18090
6215,ORDER6215,13,USD,5,3973.1,19865.5
6216,ORDER6216,9,USD,6,1319.9,7919.4
6217,ORDER6217,9,USD,6,2378.5,14271
6218,ORDER6218,9,USD,7,737,5159
6219,ORDER6219,4,USD,11,2586.2,28448.2
6220,ORDER6220,15,USD,12,3999.9,47998.8
6221,ORDER6221,9,USD,9,3939.6,35456.4
6222,ORDER6222,9,USD,11,3725.2,40977.2
6223,ORDER6223,1,USD,8,2525.9,20207.2
6224,ORDER6224,7,USD,8,1809,14472
6225,ORDER6225,13,USD,5,1963.1,9815.5
6226,ORDER6226,3,USD,10,2800.6,28006
6227,ORDER6227,1,USD,6,4013.3,24079.8
6228,ORDER6228,14,USD,8,247.9,1983.2
6229,ORDER6229,7,USD,5,2713.5,13567.5
6230,ORDER6230,15,USD,8,3162.4,25299.2
6231,ORDER6231,7,USD,5,1078.7,5393.5
6232,ORDER6232,3,USD,11,2391.9,26310.9
6233,ORDER6233,15,USD,11,207.7,2284.7
6234,ORDER6234,15,USD,12,1125.6,13507.2
6235,ORDER6235,6,USD,8,1929.6,15436.8
6236,ORDER6236,12,USD,7,2934.6,20542.2
6237,ORDER6237,11,USD,5,268,1340
6238,ORDER6238,14,USD,7,3979.8,27858.6
6239,ORDER6239,3,USD,10,2881,28810
6240,ORDER6240,5,USD,6,254.6,1527.6
6241,ORDER6241,6,USD,10,3926.2,39262
6242,ORDER6242,9,USD,11,2626.4,28890.4
6243,ORDER6243,7,USD,10,1869.3,18693
6244,ORDER6244,6,USD,11,2519.2,27711.2
6245,ORDER6245,14,USD,6,1072,6432
6246,ORDER6246,15,USD,10,1185.9,11859
6247,ORDER6247,6,USD,11,1125.6,12381.6
6248,ORDER6248,10,USD,11,3979.8,43777.8
6249,ORDER6249,8,USD,10,804,8040
6250,ORDER6250,7,USD,12,958.1,11497.2
6251,ORDER6251,9,USD,9,2680,24120
6252,ORDER6252,8,USD,5,1976.5,9882.5
6253,ORDER6253,13,USD,8,1038.5,8308
6254,ORDER6254,8,USD,5,2559.4,12797
6255,ORDER6255,15,USD,9,1118.9,10070.1
6256,ORDER6256,6,USD,7,2539.3,17775.1
6257,ORDER6257,15,USD,5,1125.6,5628
6258,ORDER6258,4,USD,6,1996.6,11979.6
6259,ORDER6259,3,USD,5,1956.4,9782
6260,ORDER6260,15,USD,10,3323.2,33232
6261,ORDER6261,11,USD,11,1005,11055
6262,ORDER6262,9,USD,6,5386.8,32320.8
6263,ORDER6263,11,USD,12,5480.6,65767.2
6264,ORDER6264,15,USD,11,5185.8,57043.8
6265,ORDER6265,2,USD,9,1005,9045
6266,ORDER6266,5,USD,5,1715.2,8576
6267,ORDER6267,13,USD,11,783.9,8622.9
6268,ORDER6268,15,USD,5,214.4,1072
6269,ORDER6269,10,USD,7,1058.6,7410.2
6270,ORDER6270,15,USD,7,1695.1,11865.7
6271,ORDER6271,7,USD,8,2385.2,19081.6
6272,ORDER6272,6,USD,10,1279.7,12797
6273,ORDER6273,10,USD,10,3028.4,30284
6274,ORDER6274,3,USD,8,1125.6,9004.8
6275,ORDER6275,6,USD,12,904.5,10854
6276,ORDER6276,4,USD,12,2425.4,29104.8
6277,ORDER6277,6,USD,5,5601.2,28006
6278,ORDER6278,2,USD,9,1768.8,15919.2
6279,ORDER6279,10,USD,8,1038.5,8308
6280,ORDER6280,9,USD,11,904.5,9949.5
6281,ORDER6281,14,USD,7,3102.1,21714.7
6282,ORDER6282,2,USD,5,2398.6,11993
6283,ORDER6283,8,USD,12,2659.9,31918.8
6284,ORDER6284,4,USD,7,1266.3,8864.1
6285,ORDER6285,10,USD,8,3879.3,31034.4
6286,ORDER6286,3,USD,9,1742,15678
6287,ORDER6287,1,USD,12,3242.8,38913.6
6288,ORDER6288,3,USD,8,1051.9,8415.2
6289,ORDER6289,10,USD,7,1139,7973
6290,ORDER6290,10,USD,11,5159,56749
6291,ORDER6291,7,USD,9,3691.7,33225.3
6292,ORDER6292,14,USD,12,797.3,9567.6
6293,ORDER6293,12,USD,9,1969.8,17728.2
6294,ORDER6294,15,USD,6,201,1206
6295,ORDER6295,12,USD,10,5453.8,54538
6296,ORDER6296,14,USD,6,5038.4,30230.4
6297,ORDER6297,5,USD,6,2324.9,13949.4
6298,ORDER6298,12,USD,6,3417,20502
6299,ORDER6299,3,USD,6,1333.3,7999.8
6300,ORDER6300,11,USD,5,5219.3,26096.5
6301,ORDER6301,14,USD,12,1078.7,12944.4
6302,ORDER6302,4,USD,8,1849.2,14793.6
6303,ORDER6303,4,USD,5,1333.3,6666.5
6304,ORDER6304,15,USD,12,2010,24120
6305,ORDER6305,9,USD,11,857.6,9433.6
6306,ORDER6306,15,USD,7,3973.1,27811.7
6307,ORDER6307,2,USD,11,1118.9,12307.9
6308,ORDER6308,14,USD,12,2532.6,30391.2
6309,ORDER6309,14,USD,12,3544.3,42531.6
6310,ORDER6310,1,USD,11,2586.2,28448.2
6311,ORDER6311,10,USD,5,3839.1,19195.5
6312,ORDER6312,12,USD,7,1058.6,7410.2
6313,ORDER6313,15,USD,12,167.5,2010
6314,ORDER6314,4,USD,11,924.6,10170.6
6315,ORDER6315,9,USD,9,4013.3,36119.7
6316,ORDER6316,15,USD,12,864.3,10371.6
6317,ORDER6317,9,USD,6,2371.8,14230.8
6318,ORDER6318,9,USD,12,214.4,2572.8
6319,ORDER6319,2,USD,10,1058.6,10586
6320,ORDER6320,3,USD,11,1065.3,11718.3
6321,ORDER6321,3,USD,7,1105.5,7738.5
6322,ORDER6322,14,USD,10,2646.5,26465
6323,ORDER6323,4,USD,7,2264.6,15852.2
6324,ORDER6324,7,USD,10,1232.8,12328
6325,ORDER6325,4,USD,6,3819,22914
6326,ORDER6326,5,USD,11,1011.7,11128.7
6327,ORDER6327,6,USD,8,2566.1,20528.8
6328,ORDER6328,3,USD,12,2934.6,35215.2
6329,ORDER6329,11,USD,7,1159.1,8113.7
6330,ORDER6330,14,USD,10,1112.2,11122
6331,ORDER6331,12,USD,5,1829.1,9145.5
6332,ORDER6332,14,USD,11,1896.1,20857.1
6333,ORDER6333,3,USD,10,2974.8,29748
6334,ORDER6334,12,USD,7,5654.8,39583.6
6335,ORDER6335,9,USD,8,944.7,7557.6
6336,ORDER6336,6,USD,12,1782.2,21386.4
6337,ORDER6337,7,USD,6,3048.5,18291
6338,ORDER6338,6,USD,10,924.6,9246
6339,ORDER6339,2,USD,10,864.3,8643
6340,ORDER6340,1,USD,5,2472.3,12361.5
6341,ORDER6341,5,USD,8,2666.6,21332.8
6342,ORDER6342,15,USD,6,1078.7,6472.2
6343,ORDER6343,4,USD,10,254.6,2546
6344,ORDER6344,7,USD,12,241.2,2894.4
6345,ORDER6345,12,USD,6,1025.1,6150.6
6346,ORDER6346,4,USD,8,2331.6,18652.8
6347,ORDER6347,2,USD,5,2680,13400
6348,ORDER6348,9,USD,9,6190.8,55717.2
6349,ORDER6349,6,USD,8,1159.1,9272.8
6350,ORDER6350,11,USD,5,2572.8,12864
6351,ORDER6351,2,USD,11,6076.9,66845.9
6352,ORDER6352,9,USD,7,6338.2,44367.4
6353,ORDER6353,9,USD,6,5755.3,34531.8
6354,ORDER6354,10,USD,6,1105.5,6633
6355,ORDER6355,1,USD,11,837.5,9212.5
6356,ORDER6356,5,USD,7,3611.3,25279.1
6357,ORDER6357,13,USD,8,3959.7,31677.6
6358,ORDER6358,8,USD,11,1889.4,20783.4
6359,ORDER6359,9,USD,6,2003.3,12019.8
6360,ORDER6360,2,USD,11,1058.6,11644.6
6361,ORDER6361,8,USD,12,1118.9,13426.8
6362,ORDER6362,3,USD,9,1829.1,16461.9
6363,ORDER6363,2,USD,5,1118.9,5594.5
6364,ORDER6364,5,USD,9,1768.8,15919.2
6365,ORDER6365,2,USD,8,3999.9,31999.2
6366,ORDER6366,9,USD,10,3953,39530
6367,ORDER6367,5,USD,11,261.3,2874.3
6368,ORDER6368,14,USD,8,3845.8,30766.4
6369,ORDER6369,4,USD,5,2237.8,11189
6370,ORDER6370,1,USD,9,1051.9,9467.1
6371,ORDER6371,12,USD,5,1159.1,5795.5
6372,ORDER6372,6,USD,11,2907.8,31985.8
6373,ORDER6373,1,USD,9,964.8,8683.2
6374,ORDER6374,12,USD,7,6217.6,43523.2
6375,ORDER6375,5,USD,7,1259.6,8817.2
6376,ORDER6376,14,USD,11,2834.1,31175.1
6377,ORDER6377,8,USD,6,2572.8,15436.8
6378,ORDER6378,12,USD,5,1092.1,5460.5
6379,ORDER6379,8,USD,11,268,2948
6380,ORDER6380,12,USD,8,2278,18224
6381,ORDER6381,10,USD,5,904.5,4522.5
6382,ORDER6382,11,USD,8,3892.7,31141.6
6383,ORDER6383,15,USD,8,2519.2,20153.6
6384,ORDER6384,11,USD,11,1721.9,18940.9
6385,ORDER6385,2,USD,6,3886,23316
6386,ORDER6386,5,USD,7,6137.2,42960.4
6387,ORDER6387,3,USD,10,247.9,2479
6388,ORDER6388,6,USD,7,2304.8,16133.6
6389,ORDER6389,4,USD,12,5293,63516
6390,ORDER6390,10,USD,12,2365.1,28381.2
6391,ORDER6391,4,USD,12,897.8,10773.6
6392,ORDER6392,14,USD,11,201,2211
6393,ORDER6393,12,USD,9,1031.8,9286.2
6394,ORDER6394,4,USD,12,1762.1,21145.2
6395,ORDER6395,7,USD,9,1051.9,9467.1
6396,ORDER6396,11,USD,12,194.3,2331.6
6397,ORDER6397,6,USD,11,1842.5,20267.5
6398,ORDER6398,11,USD,6,1065.3,6391.8
6399,ORDER6399,4,USD,5,3450.5,17252.5
6400,ORDER6400,11,USD,8,3591.2,28729.6
6401,ORDER6401,4,USD,12,3912.8,46953.6
6402,ORDER6402,6,USD,6,1025.1,6150.6
6403,ORDER6403,8,USD,9,716.9,6452.1
6404,ORDER6404,13,USD,9,2807.3,25265.7
6405,ORDER6405,15,USD,12,3859.2,46310.4
6406,ORDER6406,8,USD,12,6157.3,73887.6
6407,ORDER6407,12,USD,5,1038.5,5192.5
6408,ORDER6408,6,USD,10,984.9,9849
6409,ORDER6409,6,USD,6,783.9,4703.4
6410,ORDER6410,4,USD,11,234.5,2579.5
6411,ORDER6411,4,USD,8,2465.6,19724.8
6412,ORDER6412,5,USD,5,1005,5025
6413,ORDER6413,1,USD,10,1072,10720
6414,ORDER6414,8,USD,10,1078.7,10787
6415,ORDER6415,9,USD,8,1078.7,8629.6
6416,ORDER6416,13,USD,6,1956.4,11738.4
6417,ORDER6417,14,USD,11,227.8,2505.8
6418,ORDER6418,7,USD,6,891.1,5346.6
6419,ORDER6419,2,USD,8,1031.8,8254.4
6420,ORDER6420,6,USD,11,3088.7,33975.7
6421,ORDER6421,1,USD,11,1072,11792
6422,ORDER6422,12,USD,11,3892.7,42819.7
6423,ORDER6423,4,USD,11,2512.5,27637.5
6424,ORDER6424,14,USD,11,1072,11792
6425,ORDER6425,11,USD,7,187.6,1313.2
