order_id,order_code,status,customer_id,channel,currency_code,warehouse_code,city_shipping_id,total_product_order_quantity,total_price,total_cost
7287,ORDER7287,COMPLETED,166,Wholesale,USD,NXH382,50,8,7504,731.64
7288,ORDER7288,COMPLETED,110,Export,USD,NXH382,48,9,28280.7,1445.458
7289,ORDER7289,COMPLETED,135,Distributor,USD,GUT930,33,10,24589,2016.298
7290,ORDER7290,COMPLETED,83,Wholesale,USD,AXW291,3,9,35456.4,2718.324
7291,ORDER7291,COMPLETED,162,Wholesale,USD,FLR025,66,12,21949.2,1280.37
7292,ORDER7292,COMPLETED,19,Distributor,USD,NXH382,56,8,7718.4,742.896
7293,ORDER7293,COMPLETED,67,Export,USD,NXH382,52,8,8415.2,704.773
7294,ORDER7294,COMPLETED,132,Wholesale,USD,AXW291,26,6,1246.2,149.544
7295,ORDER7295,COMPLETED,3,Distributor,USD,GUT930,36,10,10854,651.24
7296,ORDER7296,COMPLETED,49,Distributor,USD,GUT930,39,8,5520.8,503.773
7297,ORDER7297,COMPLETED,134,Wholesale,USD,GUT930,42,9,17547.3,1072.335
7298,ORDER7298,COMPLETED,28,Wholesale,USD,NXH382,56,12,2894.4,127.836
7299,ORDER7299,COMPLETED,62,Wholesale,USD,AXW291,23,8,19992.8,1499.46
7300,ORDER7300,COMPLETED,146,Wholesale,USD,FLR025,60,6,23396.4,2612.598
7301,ORDER7301,COMPLETED,117,Wholesale,USD,NXH382,48,12,20582.4,874.752
7302,ORDER7302,COMPLETED,6,Distributor,USD,NXH382,51,6,13989.6,1095.852
7303,ORDER7303,COMPLETED,42,Distributor,USD,AXW291,25,7,6941.2,485.884
7304,ORDER7304,COMPLETED,162,Wholesale,USD,NXH382,48,9,53425.8,3561.72
7305,ORDER7305,COMPLETED,74,Wholesale,USD,NXH382,54,8,7128.8,623.77
7306,ORDER7306,COMPLETED,164,Wholesale,USD,AXW291,5,10,17085,1008.015
7307,ORDER7307,COMPLETED,50,Distributor,USD,FLR025,62,12,22672.8,963.594
7308,ORDER7308,COMPLETED,134,Wholesale,USD,FLR025,62,12,66490.8,2659.632
7309,ORDER7309,COMPLETED,38,Distributor,USD,NXH382,55,9,54028.8,2401.28
7310,ORDER7310,COMPLETED,152,Wholesale,USD,AXW291,24,6,5185.8,656.868
7311,ORDER7311,COMPLETED,144,Wholesale,USD,AXW291,17,10,10921,502.366
7312,ORDER7312,COMPLETED,76,Wholesale,USD,GUT930,43,12,29426.4,1814.628
7313,ORDER7313,COMPLETED,107,Wholesale,USD,FLR025,65,7,1453.9,176.545
7314,ORDER7314,COMPLETED,123,Export,USD,AXW291,23,12,63757.2,2815.943
7315,ORDER7315,COMPLETED,91,Wholesale,USD,AXW291,20,5,5661.5,826.579
7316,ORDER7316,COMPLETED,171,Distributor,USD,NXH382,48,5,19765,1699.79
7317,ORDER7317,COMPLETED,53,Wholesale,USD,AXW291,15,9,48963.6,4461.128
7318,ORDER7318,COMPLETED,159,Wholesale,USD,AXW291,28,6,6070.2,829.594
7319,ORDER7319,COMPLETED,52,Wholesale,USD,FLR025,61,6,4301.4,508.999
7320,ORDER7320,COMPLETED,125,Export,USD,GUT930,37,6,1246.2,153.698
7321,ORDER7321,COMPLETED,26,Wholesale,USD,FLR025,65,10,38391,2303.46
7322,ORDER7322,COMPLETED,86,Wholesale,USD,GUT930,43,6,20301,2774.47
7323,ORDER7323,COMPLETED,79,Distributor,USD,AXW291,4,7,6003.2,445.952
7324,ORDER7324,COMPLETED,143,Wholesale,USD,AXW291,3,7,5112.1,496.604
7325,ORDER7325,COMPLETED,73,Distributor,USD,AXW291,6,7,13319.6,1065.568
7326,ORDER7326,COMPLETED,35,Export,USD,NXH382,52,6,17969.4,2455.818
7327,ORDER7327,COMPLETED,7,Wholesale,USD,AXW291,27,8,31892,2072.98
7328,ORDER7328,COMPLETED,28,Distributor,USD,NXH382,59,7,5393.5,562.465
7329,ORDER7329,COMPLETED,55,Wholesale,USD,AXW291,2,6,23798.4,2974.8
7330,ORDER7330,COMPLETED,171,Distributor,USD,NXH382,51,8,7557.6,651.843
7331,ORDER7331,COMPLETED,94,Distributor,USD,AXW291,17,9,8200.8,537.608
7332,ORDER7332,COMPLETED,66,Wholesale,USD,AXW291,7,7,17634.4,1662.672
7333,ORDER7333,COMPLETED,130,Export,USD,AXW291,22,7,1688.4,154.368
7334,ORDER7334,COMPLETED,119,Wholesale,USD,AXW291,22,10,17688,1238.16
7335,ORDER7335,COMPLETED,128,Wholesale,USD,GUT930,34,8,8951.2,839.175
7336,ORDER7336,COMPLETED,36,Wholesale,USD,NXH382,52,11,13560.8,813.648
7337,ORDER7337,COMPLETED,58,Export,USD,AXW291,18,11,42009,2902.44
7338,ORDER7338,COMPLETED,173,Export,USD,NXH382,57,7,27436.5,2508.48
7339,ORDER7339,COMPLETED,145,Distributor,USD,AXW291,3,5,15142,1907.892
7340,ORDER7340,COMPLETED,6,Wholesale,USD,AXW291,5,5,1139,157.182
7341,ORDER7341,COMPLETED,118,Wholesale,USD,FLR025,61,6,11296.2,1581.468
7342,ORDER7342,COMPLETED,117,Distributor,USD,GUT930,38,5,4321.5,363.006
7343,ORDER7343,COMPLETED,156,Wholesale,USD,AXW291,19,5,14003,2380.51
7344,ORDER7344,COMPLETED,137,Wholesale,USD,GUT930,36,7,7879.2,596.568
7345,ORDER7345,COMPLETED,154,Wholesale,USD,AXW291,15,7,41225.1,4711.44
7346,ORDER7346,COMPLETED,172,Export,USD,NXH382,57,12,12542.4,846.612
7347,ORDER7347,COMPLETED,78,Distributor,USD,AXW291,3,9,45647.1,4311.115
7348,ORDER7348,COMPLETED,162,Export,USD,GUT930,38,8,18867.2,1815.968
7349,ORDER7349,COMPLETED,53,Distributor,USD,GUT930,35,7,13366.5,801.99
7350,ORDER7350,COMPLETED,69,Distributor,USD,AXW291,2,9,7959.6,548.328
7351,ORDER7351,COMPLETED,66,Export,USD,GUT930,37,11,10391.7,472.35
7352,ORDER7352,COMPLETED,150,Wholesale,USD,AXW291,14,5,18291,2487.576
7353,ORDER7353,COMPLETED,104,Export,USD,AXW291,18,12,8763.6,452.786
7354,ORDER7354,COMPLETED,97,Wholesale,USD,AXW291,5,12,46230,3082
7355,ORDER7355,COMPLETED,15,Distributor,USD,NXH382,59,6,6271.2,449.436
7356,ORDER7356,COMPLETED,78,Distributor,USD,AXW291,10,12,22753.2,796.362
7357,ORDER7357,COMPLETED,163,Distributor,USD,FLR025,61,8,8361.6,637.572
7358,ORDER7358,COMPLETED,80,Wholesale,USD,NXH382,58,5,5561,633.954
7359,ORDER7359,COMPLETED,150,Wholesale,USD,AXW291,28,5,5125.5,717.57
7360,ORDER7360,COMPLETED,155,Wholesale,USD,AXW291,1,10,10117,556.435
7361,ORDER7361,COMPLETED,98,Wholesale,USD,AXW291,14,5,19463.5,2763.817
7362,ORDER7362,COMPLETED,165,Wholesale,USD,GUT930,39,7,16368.1,1823.874
7363,ORDER7363,COMPLETED,92,Wholesale,USD,NXH382,49,10,2278,102.51
7364,ORDER7364,COMPLETED,134,Wholesale,USD,NXH382,57,9,9708.3,765.877
7365,ORDER7365,COMPLETED,97,Wholesale,USD,GUT930,36,9,9346.5,747.72
7366,ORDER7366,COMPLETED,63,Export,USD,AXW291,20,7,23074.8,2340.444
7367,ORDER7367,COMPLETED,60,Distributor,USD,NXH382,47,8,8308,425.785
7368,ORDER7368,COMPLETED,65,Distributor,USD,FLR025,60,6,15557.4,2100.249
7369,ORDER7369,COMPLETED,143,Export,USD,NXH382,49,11,26679.4,1600.764
7370,ORDER7370,COMPLETED,95,Wholesale,USD,NXH382,58,11,55864.6,4113.666
7371,ORDER7371,COMPLETED,22,Wholesale,USD,NXH382,51,5,5326.5,543.303
7372,ORDER7372,COMPLETED,55,Wholesale,USD,GUT930,43,5,8810.5,1444.922
7373,ORDER7373,COMPLETED,66,Distributor,USD,FLR025,64,7,18197.2,1819.72
7374,ORDER7374,COMPLETED,174,Wholesale,USD,AXW291,8,10,26465,1482.04
7375,ORDER7375,COMPLETED,115,Export,USD,GUT930,37,12,11416.8,780.148
7376,ORDER7376,COMPLETED,54,Export,USD,AXW291,2,11,26753.1,1970.001
7377,ORDER7377,COMPLETED,151,Distributor,USD,FLR025,62,5,29580.5,4673.719
7378,ORDER7378,COMPLETED,63,Wholesale,USD,AXW291,12,8,9112,694.79
7379,ORDER7379,COMPLETED,55,Export,USD,GUT930,45,12,30552,1884.04
7380,ORDER7380,COMPLETED,50,Distributor,USD,FLR025,64,10,9313,530.841
7381,ORDER7381,COMPLETED,53,Distributor,USD,AXW291,26,9,35577,3360.05
7382,ORDER7382,COMPLETED,23,Wholesale,USD,AXW291,12,7,21480.2,2454.88
7383,ORDER7383,COMPLETED,169,Distributor,USD,NXH382,56,9,8502.3,566.82
7384,ORDER7384,COMPLETED,125,Distributor,USD,AXW291,13,7,8676.5,842.86
7385,ORDER7385,COMPLETED,24,Distributor,USD,NXH382,51,11,25721.3,1286.065
7386,ORDER7386,COMPLETED,99,Distributor,USD,AXW291,7,5,12227.5,1760.76
7387,ORDER7387,COMPLETED,19,Distributor,USD,AXW291,11,6,1286.4,145.792
7388,ORDER7388,COMPLETED,27,Wholesale,USD,AXW291,13,10,8777,561.728
7389,ORDER7389,COMPLETED,79,Distributor,USD,AXW291,11,9,21587.4,1703.006
7390,ORDER7390,COMPLETED,165,Wholesale,USD,FLR025,63,8,31999.2,2919.927
7391,ORDER7391,COMPLETED,45,Wholesale,USD,NXH382,48,9,21708,1664.28
7392,ORDER7392,COMPLETED,22,Wholesale,USD,GUT930,33,10,29815,1759.085
7393,ORDER7393,COMPLETED,94,Wholesale,USD,GUT930,39,8,18813.6,1293.435
7394,ORDER7394,COMPLETED,169,Wholesale,USD,AXW291,6,10,19430,796.63
7395,ORDER7395,COMPLETED,105,Distributor,USD,AXW291,30,8,5574.4,292.656
7396,ORDER7396,COMPLETED,25,Wholesale,USD,AXW291,12,8,8415.2,557.507
7397,ORDER7397,COMPLETED,110,Wholesale,USD,AXW291,20,6,24120,2653.2
7398,ORDER7398,COMPLETED,87,Distributor,USD,FLR025,63,9,9406.8,836.16
7399,ORDER7399,COMPLETED,149,Wholesale,USD,AXW291,8,9,6753.6,637.84
7400,ORDER7400,COMPLETED,15,Wholesale,USD,GUT930,43,11,13118.6,644.004
7401,ORDER7401,COMPLETED,161,Distributor,USD,GUT930,42,8,31677.6,2098.641
7402,ORDER7402,COMPLETED,87,Wholesale,USD,NXH382,58,6,11979.6,1417.586
7403,ORDER7403,COMPLETED,79,Wholesale,USD,NXH382,50,8,6700,711.875
7404,ORDER7404,COMPLETED,130,Distributor,USD,GUT930,45,7,13366.5,1145.7
7405,ORDER7405,COMPLETED,149,Distributor,USD,NXH382,59,10,10117,799.243
7406,ORDER7406,COMPLETED,42,Export,USD,AXW291,19,8,13560.8,983.158
7407,ORDER7407,COMPLETED,156,Wholesale,USD,AXW291,13,5,8509,1412.494
7408,ORDER7408,COMPLETED,117,Export,USD,GUT930,41,7,6753.6,588.528
7409,ORDER7409,COMPLETED,104,Distributor,USD,GUT930,37,6,21346.2,1814.427
7410,ORDER7410,COMPLETED,131,Wholesale,USD,AXW291,4,9,27315.9,1335.444
7411,ORDER7411,COMPLETED,72,Distributor,USD,NXH382,57,9,9286.2,650.034
7412,ORDER7412,COMPLETED,39,Distributor,USD,FLR025,64,7,8254.4,554.224
7413,ORDER7413,COMPLETED,147,Distributor,USD,NXH382,49,7,39536.7,3501.822
7414,ORDER7414,COMPLETED,90,Wholesale,USD,AXW291,10,6,15115.2,1914.592
7415,ORDER7415,COMPLETED,148,Wholesale,USD,FLR025,61,6,10693.2,1051.498
7416,ORDER7416,COMPLETED,165,Wholesale,USD,AXW291,5,9,33828.3,2706.264
7417,ORDER7417,COMPLETED,141,Wholesale,USD,NXH382,59,9,10251,592.28
7418,ORDER7418,COMPLETED,78,Wholesale,USD,GUT930,35,11,2800.6,157.852
7419,ORDER7419,COMPLETED,141,Wholesale,USD,GUT930,35,11,21225.6,1138.464
7420,ORDER7420,COMPLETED,18,Wholesale,USD,AXW291,15,11,42672.3,2366.373
7421,ORDER7421,COMPLETED,90,Distributor,USD,NXH382,50,7,16461.9,1787.292
7422,ORDER7422,COMPLETED,10,Wholesale,USD,AXW291,19,11,12529,763.13
7423,ORDER7423,COMPLETED,4,Wholesale,USD,GUT930,33,12,24120,1005
7424,ORDER7424,COMPLETED,91,Export,USD,NXH382,57,6,7035,961.45
7425,ORDER7425,COMPLETED,49,Export,USD,GUT930,36,10,13333,533.32
7426,ORDER7426,COMPLETED,166,Wholesale,USD,AXW291,3,11,57707.1,3042.738
7427,ORDER7427,COMPLETED,6,Wholesale,USD,AXW291,2,6,6954.6,869.325
7428,ORDER7428,COMPLETED,118,Wholesale,USD,AXW291,7,6,17527.2,2307.748
7429,ORDER7429,COMPLETED,88,Distributor,USD,AXW291,31,5,25828.5,4235.874
7430,ORDER7430,COMPLETED,85,Export,USD,GUT930,37,7,44039.1,5158.866
7431,ORDER7431,COMPLETED,9,Wholesale,USD,NXH382,59,10,18693,1345.896
7432,ORDER7432,COMPLETED,175,Wholesale,USD,GUT930,35,8,31677.6,2930.178
7433,ORDER7433,COMPLETED,117,Wholesale,USD,AXW291,23,6,14230.8,1209.618
7434,ORDER7434,COMPLETED,135,Wholesale,USD,GUT930,44,10,2211,90.651
7435,ORDER7435,COMPLETED,15,Export,USD,GUT930,44,9,1809,102.51
7436,ORDER7436,COMPLETED,86,Export,USD,AXW291,13,7,1219.4,120.198
7437,ORDER7437,COMPLETED,111,Wholesale,USD,GUT930,40,7,13929.3,1114.344
7438,ORDER7438,COMPLETED,144,Wholesale,USD,AXW291,24,6,15396.6,1950.236
7439,ORDER7439,COMPLETED,66,Distributor,USD,AXW291,25,11,12234.2,500.49
7440,ORDER7440,COMPLETED,90,Wholesale,USD,NXH382,58,10,17085,1383.885
7441,ORDER7441,COMPLETED,18,Wholesale,USD,GUT930,32,10,9246,499.284
7442,ORDER7442,COMPLETED,9,Wholesale,USD,AXW291,18,9,35094.6,3275.496
7443,ORDER7443,COMPLETED,2,Wholesale,USD,AXW291,18,5,5594.5,850.364
7444,ORDER7444,COMPLETED,155,Wholesale,USD,GUT930,39,8,5467.2,444.21
7445,ORDER7445,COMPLETED,76,Wholesale,USD,AXW291,31,6,31999.2,2986.592
7446,ORDER7446,COMPLETED,168,Distributor,USD,AXW291,14,10,17487,1381.473
7447,ORDER7447,COMPLETED,141,Wholesale,USD,FLR025,62,5,1105.5,101.706
7448,ORDER7448,COMPLETED,36,Distributor,USD,AXW291,23,11,18498.7,1227.641
7449,ORDER7449,COMPLETED,112,Wholesale,USD,AXW291,3,9,7356.6,531.31
7450,ORDER7450,COMPLETED,15,Wholesale,USD,AXW291,8,6,5788.8,578.88
7451,ORDER7451,COMPLETED,79,Export,USD,GUT930,43,8,7825.6,401.062
7452,ORDER7452,COMPLETED,77,Wholesale,USD,AXW291,17,5,20033,2043.366
7453,ORDER7453,COMPLETED,113,Export,USD,GUT930,37,9,9346.5,695.795
7454,ORDER7454,COMPLETED,36,Wholesale,USD,AXW291,12,5,12261,1741.062
7455,ORDER7455,COMPLETED,163,Wholesale,USD,NXH382,57,7,11959.5,1042.185
7456,ORDER7456,COMPLETED,129,Distributor,USD,GUT930,42,5,29848.5,4417.578
7457,ORDER7457,COMPLETED,142,Wholesale,USD,GUT930,34,5,9514,761.12
7458,ORDER7458,COMPLETED,140,Distributor,USD,AXW291,15,12,29748,1041.18
7459,ORDER7459,COMPLETED,21,Wholesale,USD,AXW291,10,9,29607.3,2500.172
7460,ORDER7460,COMPLETED,89,Wholesale,USD,GUT930,44,8,8629.6,787.451
7461,ORDER7461,COMPLETED,123,Wholesale,USD,FLR025,65,6,15758.4,1680.896
7462,ORDER7462,COMPLETED,129,Wholesale,USD,AXW291,27,5,27436.5,3292.38
7463,ORDER7463,COMPLETED,124,Export,USD,AXW291,13,12,31677.6,1293.502
7464,ORDER7464,COMPLETED,135,Wholesale,USD,AXW291,6,6,6994.8,512.952
7465,ORDER7465,COMPLETED,17,Wholesale,USD,AXW291,19,6,6552.6,797.233
7466,ORDER7466,COMPLETED,45,Wholesale,USD,FLR025,66,9,58852.8,2942.64
7467,ORDER7467,COMPLETED,55,Wholesale,USD,AXW291,10,5,5527.5,729.63
7468,ORDER7468,COMPLETED,125,Wholesale,USD,AXW291,16,8,8790.4,879.04
7469,ORDER7469,COMPLETED,44,Distributor,USD,FLR025,66,10,8844,725.208
7470,ORDER7470,COMPLETED,24,Wholesale,USD,GUT930,42,9,15798.6,877.7
7471,ORDER7471,COMPLETED,158,Distributor,USD,AXW291,16,12,13185.6,648.292
7472,ORDER7472,COMPLETED,89,Wholesale,USD,AXW291,21,12,12783.6,458.079
7473,ORDER7473,COMPLETED,74,Wholesale,USD,AXW291,7,12,21788.4,980.478
7474,ORDER7474,COMPLETED,31,Wholesale,USD,GUT930,42,8,41218.4,2576.15
7475,ORDER7475,COMPLETED,71,Wholesale,USD,GUT930,35,12,30954,1212.365
7476,ORDER7476,COMPLETED,76,Distributor,USD,NXH382,56,11,9802.1,356.44
7477,ORDER7477,COMPLETED,110,Distributor,USD,GUT930,33,12,12462,591.945
7478,ORDER7478,COMPLETED,153,Distributor,USD,GUT930,44,9,8562.6,704.036
7479,ORDER7479,COMPLETED,107,Wholesale,USD,AXW291,4,12,11175.6,651.91
7480,ORDER7480,COMPLETED,27,Wholesale,USD,GUT930,38,5,17252.5,2346.34
7481,ORDER7481,COMPLETED,117,Distributor,USD,GUT930,42,12,11979.6,628.929
7482,ORDER7482,COMPLETED,70,Wholesale,USD,GUT930,43,9,35396.1,2831.688
7483,ORDER7483,COMPLETED,59,Wholesale,USD,AXW291,11,10,36984,3106.656
7484,ORDER7484,COMPLETED,57,Distributor,USD,AXW291,21,8,14311.2,966.006
7485,ORDER7485,COMPLETED,67,Distributor,USD,GUT930,34,6,5829,777.2
7486,ORDER7486,COMPLETED,139,Distributor,USD,NXH382,59,10,25259,1742.871
7487,ORDER7487,COMPLETED,134,Export,USD,AXW291,1,10,23919,1363.383
7488,ORDER7488,COMPLETED,74,Distributor,USD,AXW291,23,6,5949.6,743.7
7489,ORDER7489,COMPLETED,31,Export,USD,NXH382,60,11,2579.5,157.115
7490,ORDER7490,COMPLETED,74,Wholesale,USD,AXW291,29,12,46632,1904.14
7491,ORDER7491,COMPLETED,24,Wholesale,USD,AXW291,31,5,26230.5,3619.809
7492,ORDER7492,COMPLETED,142,Wholesale,USD,NXH382,59,9,35757.9,2185.205
7493,ORDER7493,COMPLETED,135,Wholesale,USD,NXH382,49,12,2733.6,107.066
7494,ORDER7494,COMPLETED,115,Wholesale,USD,NXH382,51,9,1507.5,73.7
7495,ORDER7495,COMPLETED,107,Distributor,USD,AXW291,12,6,6311.4,662.697
7496,ORDER7496,COMPLETED,10,Wholesale,USD,NXH382,56,10,22177,1153.204
7497,ORDER7497,COMPLETED,41,Export,USD,NXH382,57,12,13587.6,951.132
7498,ORDER7498,COMPLETED,153,Export,USD,GUT930,45,12,13024.8,477.576
7499,ORDER7499,COMPLETED,73,Wholesale,USD,NXH382,58,9,8622.9,603.603
7500,ORDER7500,COMPLETED,98,Distributor,USD,NXH382,55,5,18257.5,2409.99
7501,ORDER7501,COMPLETED,42,Wholesale,USD,FLR025,65,11,21962.6,1098.13
7502,ORDER7502,COMPLETED,105,Distributor,USD,AXW291,24,5,18157,2033.584
7503,ORDER7503,COMPLETED,42,Wholesale,USD,FLR025,63,9,58249.8,5371.926
7504,ORDER7504,COMPLETED,54,Wholesale,USD,AXW291,30,12,22753.2,1573.763
7505,ORDER7505,COMPLETED,102,Wholesale,USD,NXH382,56,7,12850.6,1193.27
7506,ORDER7506,COMPLETED,4,Distributor,USD,NXH382,59,8,31731.2,1626.224
7507,ORDER7507,COMPLETED,151,Distributor,USD,AXW291,21,11,31469.9,1316.014
7508,ORDER7508,COMPLETED,4,Distributor,USD,NXH382,53,10,19832,1606.392
7509,ORDER7509,COMPLETED,165,Wholesale,USD,NXH382,47,9,10190.7,622.765
7510,ORDER7510,COMPLETED,114,Distributor,USD,NXH382,51,9,8924.4,436.304
7511,ORDER7511,COMPLETED,10,Wholesale,USD,AXW291,30,5,12830.5,1026.44
7512,ORDER7512,COMPLETED,78,Distributor,USD,AXW291,17,6,6994.8,617.874
7513,ORDER7513,COMPLETED,161,Distributor,USD,AXW291,4,6,1608,152.76
7514,ORDER7514,COMPLETED,51,Wholesale,USD,FLR025,61,11,2358.4,126.496
7515,ORDER7515,COMPLETED,128,Wholesale,USD,NXH382,49,6,1005,125.625
7516,ORDER7516,COMPLETED,161,Distributor,USD,AXW291,29,10,11390,455.6
7517,ORDER7517,COMPLETED,44,Distributor,USD,GUT930,34,10,25192,1435.944
7518,ORDER7518,COMPLETED,41,Export,USD,NXH382,47,8,21225.6,1167.408
7519,ORDER7519,COMPLETED,53,Distributor,USD,AXW291,5,5,837.5,142.375
7520,ORDER7520,COMPLETED,43,Distributor,USD,GUT930,37,9,17667.9,1629.373
7521,ORDER7521,COMPLETED,69,Distributor,USD,AXW291,7,7,1219.4,74.906
7522,ORDER7522,COMPLETED,127,Wholesale,USD,AXW291,30,7,24247.3,2909.676
7523,ORDER7523,COMPLETED,64,Export,USD,GUT930,42,7,28046.2,3165.214
7524,ORDER7524,COMPLETED,127,Export,USD,NXH382,55,11,43556.7,1742.268
7525,ORDER7525,COMPLETED,39,Export,USD,GUT930,42,8,14579.2,1221.008
7526,ORDER7526,COMPLETED,114,Wholesale,USD,FLR025,63,8,18492,1525.59
7527,ORDER7527,COMPLETED,95,Wholesale,USD,FLR025,66,10,8911,623.77
7528,ORDER7528,COMPLETED,90,Export,USD,AXW291,23,5,1038.5,97.619
7529,ORDER7529,COMPLETED,18,Distributor,USD,GUT930,32,8,10237.6,678.241
7530,ORDER7530,COMPLETED,91,Distributor,USD,GUT930,32,11,2505.8,100.232
7531,ORDER7531,COMPLETED,119,Distributor,USD,GUT930,32,8,8147.2,661.96
7532,ORDER7532,COMPLETED,33,Distributor,USD,AXW291,1,10,39396,1851.612
7533,ORDER7533,COMPLETED,22,Distributor,USD,AXW291,31,7,7035,572.85
7534,ORDER7534,COMPLETED,108,Wholesale,USD,NXH382,56,9,9768.6,835.758
7535,ORDER7535,COMPLETED,31,Wholesale,USD,GUT930,44,10,38726,2749.546
7536,ORDER7536,COMPLETED,99,Distributor,USD,NXH382,56,9,36059.4,2283.762
7537,ORDER7537,COMPLETED,107,Distributor,USD,AXW291,7,12,2814,126.63
7538,ORDER7538,COMPLETED,89,Wholesale,USD,NXH382,55,11,11865.7,701.155
7539,ORDER7539,COMPLETED,118,Distributor,USD,AXW291,18,5,12629.5,1288.209
7540,ORDER7540,COMPLETED,142,Wholesale,USD,GUT930,32,8,19081.6,1645.788
7541,ORDER7541,COMPLETED,161,Distributor,USD,AXW291,2,10,2010,168.84
7542,ORDER7542,COMPLETED,125,Distributor,USD,NXH382,55,6,6311.4,704.773
7543,ORDER7543,COMPLETED,161,Wholesale,USD,AXW291,16,6,5467.2,446.488
7544,ORDER7544,COMPLETED,128,Distributor,USD,FLR025,62,12,20984.4,1206.603
7545,ORDER7545,COMPLETED,74,Distributor,USD,NXH382,48,7,8770.3,764.269
7546,ORDER7546,COMPLETED,117,Distributor,USD,GUT930,46,7,27202,2914.5
7547,ORDER7547,COMPLETED,162,Wholesale,USD,AXW291,3,8,7879.2,827.316
7548,ORDER7548,COMPLETED,66,Wholesale,USD,GUT930,45,12,13185.6,846.076
7549,ORDER7549,COMPLETED,138,Export,USD,AXW291,31,6,6793.8,928.486
7550,ORDER7550,COMPLETED,162,Wholesale,USD,FLR025,61,11,57633.4,3824.762
7551,ORDER7551,COMPLETED,58,Export,USD,AXW291,15,9,1748.7,108.808
7552,ORDER7552,COMPLETED,150,Wholesale,USD,NXH382,50,12,32079.6,1229.718
7553,ORDER7553,COMPLETED,87,Export,USD,GUT930,35,10,9380,665.98
7554,ORDER7554,COMPLETED,107,Distributor,USD,AXW291,2,11,28669.3,1668.032
7555,ORDER7555,COMPLETED,14,Wholesale,USD,AXW291,20,11,11276.1,871.335
7556,ORDER7556,COMPLETED,74,Distributor,USD,GUT930,33,9,2231.1,143.782
7557,ORDER7557,COMPLETED,106,Export,USD,GUT930,40,7,13413.4,1341.34
7558,ORDER7558,COMPLETED,23,Wholesale,USD,AXW291,14,7,12053.3,1084.797
7559,ORDER7559,COMPLETED,50,Export,USD,NXH382,54,8,8308,726.95
7560,ORDER7560,COMPLETED,140,Wholesale,USD,AXW291,7,5,14606,2103.264
7561,ORDER7561,COMPLETED,131,Export,USD,GUT930,37,5,25158.5,4226.628
7562,ORDER7562,COMPLETED,18,Distributor,USD,AXW291,12,8,30873.6,2083.968
7563,ORDER7563,COMPLETED,66,Wholesale,USD,GUT930,42,7,6941.2,515.632
7564,ORDER7564,COMPLETED,133,Wholesale,USD,NXH382,53,9,8140.5,361.8
7565,ORDER7565,COMPLETED,77,Distributor,USD,AXW291,24,5,31825,5028.35
7566,ORDER7566,COMPLETED,103,Wholesale,USD,AXW291,24,9,10492.2,606.216
7567,ORDER7567,COMPLETED,86,Wholesale,USD,GUT930,35,8,29694.4,2598.26
7568,ORDER7568,COMPLETED,165,Wholesale,USD,FLR025,66,11,43556.7,2138.238
7569,ORDER7569,COMPLETED,96,Export,USD,AXW291,19,6,6190.8,815.122
7570,ORDER7570,COMPLETED,93,Wholesale,USD,AXW291,17,9,57285,5219.3
7571,ORDER7571,COMPLETED,21,Wholesale,USD,AXW291,5,7,17915.8,1023.76
7572,ORDER7572,COMPLETED,167,Distributor,USD,NXH382,59,9,58068.9,4387.428
7573,ORDER7573,COMPLETED,15,Wholesale,USD,AXW291,23,5,1239.5,111.555
7574,ORDER7574,COMPLETED,80,Wholesale,USD,AXW291,8,6,10371.6,1382.88
7575,ORDER7575,COMPLETED,172,Wholesale,USD,GUT930,41,10,11323,600.119
7576,ORDER7576,COMPLETED,118,Wholesale,USD,AXW291,11,8,31624,2608.98
7577,ORDER7577,COMPLETED,38,Wholesale,USD,AXW291,3,11,10981.3,419.286
7578,ORDER7578,COMPLETED,76,Wholesale,USD,NXH382,51,6,6432,857.6
7579,ORDER7579,COMPLETED,34,Export,USD,NXH382,47,11,59402.2,2322.086
7580,ORDER7580,COMPLETED,149,Wholesale,USD,AXW291,2,11,19309.4,754.822
7581,ORDER7581,COMPLETED,91,Export,USD,AXW291,19,6,14753.4,1278.628
7582,ORDER7582,COMPLETED,49,Distributor,USD,NXH382,53,10,18492,887.616
7583,ORDER7583,COMPLETED,110,Wholesale,USD,GUT930,40,5,8576,1063.424
7584,ORDER7584,COMPLETED,159,Wholesale,USD,GUT930,34,8,8093.6,526.084
7585,ORDER7585,COMPLETED,91,Distributor,USD,GUT930,38,8,8629.6,798.238
7586,ORDER7586,COMPLETED,174,Distributor,USD,FLR025,65,12,12140.4,404.68
7587,ORDER7587,COMPLETED,100,Wholesale,USD,AXW291,9,12,12301.2,656.064
7588,ORDER7588,COMPLETED,9,Distributor,USD,FLR025,61,9,15979.5,1260.605
7589,ORDER7589,COMPLETED,76,Wholesale,USD,GUT930,34,8,8897.6,478.246
7590,ORDER7590,COMPLETED,86,Wholesale,USD,NXH382,55,11,7885.9,465.985
7591,ORDER7591,COMPLETED,107,Wholesale,USD,NXH382,52,7,18431.7,1764.177
7592,ORDER7592,COMPLETED,99,Distributor,USD,GUT930,44,10,8710,653.25
7593,ORDER7593,COMPLETED,34,Wholesale,USD,GUT930,32,6,5909.4,512.148
7594,ORDER7594,COMPLETED,93,Distributor,USD,GUT930,37,5,5527.5,884.4
